15183	40739415	32	4
15184	40739596	7	4
15185	40739659	12	11
15186	40739759	21	7
15187	40739897	3395	79
15188	40754041	6	6
15189	40754095	6	6
15190	40754153	8	6
15191	40754219	1	1
15192	40754234	40	31
15193	40754532	702	48
15194	40758343	7	7
15195	40758412	14	13
15196	40758531	2	2
15197	40758553	44	22
15198	40758838	3	2
15199	40758865	22	13
15200	40759017	8	5
15201	40759080	18	14
15202	40759213	1	1
15203	40759229	77	25
15204	40759694	4	2
15205	40759727	1	1
15206	40759742	2	1
15207	40759763	2	1
15208	40759784	1	1
15209	40759799	1	1
15210	40759814	1	1
15211	40759829	1	1
15212	40759844	2	1
15213	40759865	2	1
15214	40759886	2	1
15215	40759907	1	1
15216	40759922	1	1
15217	40759938	1	1
15218	40759954	16	2
15219	40760040	17	14
15220	40760182	1	1
15221	40760198	5	5
15222	40760248	1	1
15223	40760264	68	41
15224	40760747	1	1
15225	40760763	23	12
15226	40760924	44	31
15227	40761266	1	1
15228	40761282	1	1
15229	40761298	59	43
15230	40761719	16	11
15231	40761850	2	2
15232	40761877	536	305
15233	40765244	1	1
15234	40765260	1	1
15235	40765276	1	1
15236	40765292	1	1
15237	40765308	1	1
15238	40765324	27	15
15239	40765518	1	1
15240	40765534	1	1
15241	40765550	1	1
15242	40765566	1	1
15243	40765582	1	1
15244	40765598	1	1
15245	40765614	1	1
15246	40765630	20	11
15247	40765768	1	1
15248	40765784	153	49
15249	40766637	57	28
15250	40767018	151	28
15251	40767895	1	1
15252	40767911	235	60
15253	40769268	1	1
15254	40769284	1	1
15255	40769300	1	1
15256	40769316	1	1
15257	40769332	1	1
15258	40769348	1	1
15259	40769364	1	1
15260	40769380	1	1
15261	40769396	1	1
15262	40769412	1	1
15263	40769428	1	1
15264	40769444	1	1
15265	40769460	1	1
15266	40769476	1	1
15267	40769492	1	1
15268	40769508	1	1
15269	40769524	1	1
15270	40769540	1	1
15271	40769556	1	1
15272	40769572	1	1
15273	40769588	1	1
15274	40769604	1	1
15275	40769620	1	1
15276	40769636	1	1
15277	40769652	1	1
15278	40769668	1	1
15279	40769684	243	152
15280	40771230	22	6
15281	40771369	48	18
15282	40771678	1	1
15283	40771693	40	33
15284	40771982	22	18
15285	40772152	29	15
15286	40772356	10	8
15287	40772441	26	15
15288	40772632	1	1
15289	40772648	20	15
15290	40772798	56	42
15291	40773207	53	42
15292	40773599	13	12
15293	40773713	43	29
15294	40774018	30	23
15295	40774241	16	11
15296	40774363	12	2
15297	40774443	444	39
15298	40776866	22	21
15299	40777057	68	46
15300	40777541	42	22
15301	40777856	1	1
15302	40777870	8	5
15303	40777929	244	107
15304	40779473	20	14
15305	40779624	36	20
15306	40779871	16	16
15307	40780013	14	13
15308	40780131	129	97
15309	40781033	7	5
15310	40781096	13	11
15311	40781208	2	2
15312	40781232	49	37
15313	40781605	1	1
15314	40781621	22	15
15315	40781793	1	1
15316	40781809	68	31
15317	40782245	1	1
15318	40782261	30	19
15319	40782476	1	1
15320	40782492	1	1
15321	40782508	1	1
15322	40782524	1	1
15323	40782540	2	1
15324	40782561	1	1
15325	40782577	1	1
15326	40782593	1	1
15327	40782609	1	1
15328	40782625	1	1
15329	40782641	1	1
15330	40782657	1	1
15331	40782673	1	1
15332	40782689	1	1
15333	40782705	1	1
15334	40782721	1	1
15335	40782737	1	1
15336	40782753	1	1
15337	40782769	30	17
15338	40782984	1	1
15339	40783000	5	3
15340	40783039	1	1
15341	40783055	1	1
15342	40783071	1	1
15343	40783087	2	2
15344	40783111	1	1
15345	40783127	1	1
15346	40783143	1	1
15347	40783159	1	1
15348	40783175	1	1
15349	40783191	1	1
15350	40783207	1	1
15351	40783223	1	1
15352	40783239	1	1
15353	40783255	1	1
15354	40783271	1	1
15355	40783287	22	19
15356	40783467	8	7
15357	40783544	1	1
15358	40783560	1	1
15359	40783576	111	43
15360	40784260	146	67
15361	40785170	116	49
15362	40785875	287	56
15363	40787327	1	1
15364	40787342	1	1
15365	40787357	4	3
15366	40787395	17	15
15367	40787524	18	7
15368	40787644	6	6
15369	40787703	1	1
15370	40787719	9	7
15371	40787798	8	7
15372	40787868	39	10
15373	40788135	2	2
15374	40788161	90	59
15375	40788788	2	2
15376	40788814	5	4
15377	40788859	5	5
15378	40788908	22	3
15379	40789046	74	57
15380	40789561	4	3
15381	40789598	2140	37
15382	40798390	36	32
15383	40798678	1	1
15384	40798693	6	6
15385	40798750	20	14
15386	40798913	1	1
15387	40798929	1	1
15388	40798945	8	4
15389	40799000	4	4
15390	40799033	1	1
15391	40799048	2	1
15392	40799069	2	1
15393	40799090	26	18
15394	40799299	1	1
15395	40799314	60	39
15396	40799734	1	1
15397	40799749	27	22
15398	40799955	5	3
15399	40799995	6	5
15400	40800049	3	2
15401	40800078	1	1
15402	40800093	1	1
15403	40800108	1	1
15404	40800123	2	2
15405	40800147	1	1
15406	40800162	4	3
15407	40800202	13	10
15408	40800314	1	1
15409	40800330	1	1
15410	40800346	2	2
15411	40800371	1	1
15412	40800387	1	1
15413	40800403	1	1
15414	40800419	1	1
15415	40800435	12	9
15416	40800537	32	16
15417	40800785	4	4
15418	40800822	1	1
15419	40800838	8	8
15420	40800904	4	4
15421	40800941	4	4
15422	40800978	4	4
15423	40801015	4	4
15424	40801052	4	4
15425	40801089	2	2
15426	40801112	2	2
15427	40801135	2	2
15428	40801158	69	48
15429	40801655	333	181
15430	40803825	1	1
15431	40803841	4	4
15432	40803878	4	4
15433	40803915	4	4
15434	40803952	4	4
15435	40803989	4	4
15436	40804026	4	4
15437	40804063	4	4
15438	40804100	4	4
15439	40804137	4	4
15440	40804174	4	4
15441	40804211	4	4
15442	40804248	4	4
15443	40804285	4	4
15444	40804322	4	4
15445	40804359	4	4
15446	40804396	9	9
15447	40804470	1	1
15448	40804486	1	1
15449	40804502	7	4
15450	40804562	119	77
15451	40805356	45	32
15452	40805694	46	34
15453	40806035	28	14
15454	40806226	31	22
15455	40806468	13	10
15456	40806580	240	67
15457	40807981	75	23
15458	40808459	14	12
15459	40808577	3	3
15460	40808609	40	35
15461	40808902	3	3
15462	40808935	146	105
15463	40809967	9	7
15464	40810042	4	3
15465	40810082	48	24
15466	40810417	53	31
15467	40810786	14	10
15468	40810901	89	31
15469	40811490	2	2
15470	40811515	6	6
15471	40811574	5	4
15472	40811622	173	80
15473	40812798	2	2
15474	40812823	134	80
15475	40813705	21	15
15476	40813874	4	4
15477	40813914	2	1
15478	40813935	2	1
15479	40813956	36	5
15480	40814178	2	1
15481	40814199	1	1
15482	40814215	2	2
15483	40814239	29	12
15484	40814448	1	1
15485	40814464	1	1
15486	40814480	1	1
15487	40814496	3	3
15488	40814524	1	1
15489	40814540	1	1
15490	40814556	1	1
15491	40814572	1	1
15492	40814587	67	31
15493	40815063	3	2
15494	40815088	2	2
15495	40815108	2	1
15496	40815129	29	18
15497	40815338	61	45
15498	40815765	147	92
15499	40816706	96	44
15500	40817324	22	14
15501	40817498	13	10
15502	40817606	28	19
15503	40817817	1	1
15504	40817833	33	23
15505	40818075	6	5
15506	40818129	39	18
15507	40818407	33	14
15508	40818614	24	16
15509	40818781	1220	21
15510	40823781	1	1
15511	40823797	6	3
15512	40823847	9	5
15513	40823921	2	2
15514	40823948	5	4
15515	40823995	2	2
15516	40824017	8	7
15517	40824090	2	2
15518	40824112	2	2
15519	40824134	1	1
15520	40824150	1	1
15521	40824166	1	1
15522	40824182	3	2
15523	40824213	6	4
15524	40824267	2	2
15525	40824292	1	1
15526	40824308	2	2
15527	40824334	9	8
15528	40824413	1	1
15529	40824429	1	1
15530	40824445	2	2
15531	40824469	3	3
15532	40824504	2	2
15533	40824528	18	13
15534	40824654	1	1
15535	40824670	1	1
15536	40824686	2	2
15537	40824708	2	2
15538	40824734	10	5
15539	40824800	5	5
15540	40824839	5	5
15541	40824878	5	5
15542	40824917	2	2
15543	40824940	1	1
15544	40824955	7	7
15545	40825012	2	1
15546	40825033	2	1
15547	40825054	3	2
15548	40825084	152	27
15549	40825934	26	16
15550	40826144	62	37
15551	40826572	24	24
15552	40826762	1	1
15553	40826778	8	5
15554	40826838	7	6
15555	40826895	1	1
15556	40826911	2	2
15557	40826936	2	2
15558	40826961	2	2
15559	40826986	1	1
15560	40827002	2	2
15561	40827025	2	2
15562	40827048	3	3
15563	40827079	5	5
15564	40827123	2	2
15565	40827148	5	5
15566	40827192	5	5
15567	40827236	7	7
15568	40827299	5	5
15569	40827343	5	5
15570	40827387	5	5
15571	40827431	5	5
15572	40827475	4	4
15573	40827511	4	4
15574	40827547	57	27
15575	40827934	4	4
15576	40827970	4	4
15577	40828006	1	1
15578	40828022	5	5
15579	40828066	5	5
15580	40828110	5	5
15581	40828154	76	27
15582	40828628	5	5
15583	40828672	5	5
15584	40828716	5	5
15585	40828760	5	5
15586	40828804	5	5
15587	40828848	5	5
15588	40828892	5	5
15589	40828936	5	5
15590	40828980	5	5
15591	40829024	5	5
15592	40829068	5	5
15593	40829112	1	1
15594	40829128	1	1
15595	40829144	13	6
15596	40829232	1	1
15597	40829248	92	44
15598	40829898	58	13
15599	40830234	6	5
15600	40830291	37	33
15601	40830573	152	90
15602	40831653	32	26
15603	40831896	31	25
15604	40832142	3	3
15605	40832175	3	3
15606	40832212	2	1
15607	40832232	1	1
15608	40832248	1	1
15609	40832264	1	1
15610	40832280	1	1
15611	40832296	1	1
15612	40832312	1	1
15613	40832328	3	3
15614	40832359	1	1
15615	40832375	1	1
15616	40832391	1	1
15617	40832407	96	4
15618	40832897	344	57
15619	40834694	145	46
15620	40835624	43	24
15621	40835913	29	16
15622	40836148	329	39
15623	40837887	85	49
15624	40838486	9	6
15625	40838558	9	8
15626	40838639	37	29
15627	40838928	14	11
15628	40839048	21	17
15629	40839227	481	275
15630	40842306	9	5
15631	40842377	10	10
15632	40842465	14	11
15633	40842574	46	32
15634	40842900	57	35
15635	40843269	39	37
15636	40843561	526	70
15637	40846509	420	13
15638	40848799	5	5
15639	40848849	46	30
15640	40849189	4	2
15641	40849223	19	7
15642	40849358	139	6
15643	40850098	153	80
15644	40851126	25	21
15645	40851322	2	1
15646	40851342	1	1
15647	40851357	1	1
15648	40851372	1	1
15649	40851387	1	1
15650	40851402	2	2
15651	40851426	2	1
15652	40851447	2	1
15653	40851468	2	2
15654	40851491	1	1
15655	40851506	1	1
15656	40851521	1	1
15657	40851536	1	1
15658	40851551	1	1
15659	40851566	1	1
15660	40851581	1	1
15661	40851596	1	1
15662	40851612	1	1
15663	40851628	1	1
15664	40851644	2	2
15665	40851669	2	2
15666	40851694	16	9
15667	40851807	8	6
15668	40851871	1	1
15669	40851887	1	1
15670	40851903	114	82
15671	40852699	1	1
15672	40852715	2	2
15673	40852740	1	1
15674	40852756	4	4
15675	40852797	6	6
15676	40852852	238	82
15677	40854383	7	4
15678	40854447	1	1
15679	40854463	1	1
15680	40854479	7	4
15681	40854543	1	1
15682	40854559	1	1
15683	40854575	15	11
15684	40854695	1	1
15685	40854711	1	1
15686	40854727	1	1
15687	40854743	1	1
15688	40854759	1	1
15689	40854775	1	1
15690	40854791	1	1
15691	40854807	1	1
15692	40854823	1	1
15693	40854839	1	1
15694	40854855	1	1
15695	40854871	1	1
15696	40854887	1	1
15697	40854903	1	1
15698	40854919	1	1
15699	40854935	1	1
15700	40854951	1	1
15701	40854967	1	1
15702	40854983	1	1
15703	40854999	1	1
15704	40855015	1	1
15705	40855031	1	1
15706	40855047	120	28
15707	40855718	1	1
15708	40855734	1	1
15709	40855750	1	1
15710	40855766	1	1
15711	40855782	1	1
15712	40855798	1	1
15713	40855814	7	4
15714	40855872	41	15
15715	40856137	2	1
15716	40856158	128	59
15717	40856990	50	24
15718	40857371	2	2
15719	40857396	7	4
15720	40857456	25	18
15721	40857641	686	198
15722	40861514	1	1
15723	40861530	10	9
15724	40861614	60	34
15725	40862016	12	10
15726	40862111	49	21
15727	40862430	2177	37
15728	40872052	6	6
15729	40872108	5	5
15730	40872156	6	6
15731	40872212	5	5
15732	40872260	82	40
15733	40872814	25	23
15734	40873009	226	135
15735	40874563	174	117
15736	40875675	9	9
15737	40875756	47	33
15738	40876090	37	21
15739	40876356	13	11
15740	40876461	23	22
15741	40876647	13	13
15742	40876757	27	17
15743	40876946	15	15
15744	40877074	60	32
15745	40877471	59	47
15746	40877900	7	7
15747	40877963	14	13
15748	40878081	30	25
15749	40878312	9	8
15750	40878387	25	15
15751	40878565	124	55
15752	40879405	9	9
15753	40879484	63	53
15754	40879937	65	54
15755	40880389	27	7
15756	40880533	4	4
15757	40880573	1	1
15758	40880589	19	17
15759	40880730	33	31
15760	40880957	2	1
15761	40880978	487	146
15762	40883718	23	9
15763	40883867	442	142
15764	40886406	8	6
15765	40886473	366	135
15766	40888630	350	131
15767	40890705	43	2
15768	40890920	473	208
15769	40893808	21	17
15770	40893978	192	154
15771	40895248	172	138
15772	40896385	115	79
15773	40897126	129	75
15774	40897937	76	57
15775	40898437	184	82
15776	40899573	227	101
15777	40900889	185	80
15778	40901942	177	85
15779	40903050	6	5
15780	40903103	153	71
15781	40904028	270	140
15782	40905615	265	145
15783	40907191	310	152
15784	40909017	2	1
15785	40909039	1	1
15786	40909055	42	36
15787	40909340	72	57
15788	40909822	104	72
15789	40910499	119	72
15790	40911241	846	182
15791	40915875	246	142
15792	40917405	259	181
15793	40919126	47	22
15794	40919427	491	124
15795	40922310	234	159
15796	40923837	11	9
15797	40923928	251	108
15798	40925497	57	35
15799	40925884	88	25
15800	40926428	201	139
15801	40927755	230	157
15802	40929267	217	109
15803	40930645	69	31
15804	40931076	319	168
15805	40933095	25	17
15806	40933290	95	64
15807	40933914	66	52
15808	40934365	106	74
15809	40935074	60	53
15810	40935492	156	79
15811	40936487	82	56
15812	40937034	24	19
15813	40937222	196	130
15814	40938529	176	129
15815	40939715	263	140
15816	40941390	73	39
15817	40941858	231	159
15818	40943388	203	161
15819	40944765	278	156
15820	40946445	6	2
15821	40946487	2	2
15822	40946511	14	14
15823	40946618	5	5
15824	40946669	31	4
15825	40946863	17	8
15826	40946982	75	24
15827	40947443	3	2
15828	40947474	2	1
15829	40947496	2	1
15830	40947518	6	2
15831	40947564	47	29
15832	40947906	233	94
15833	40949348	54	44
15834	40949759	7	7
15835	40949827	92	35
15836	40950421	7	2
15837	40950477	57	41
15838	40950871	52	36
15839	40951247	4	4
15840	40951287	10	7
15841	40951370	4	2
15842	40951406	23	16
15843	40951582	12	6
15844	40951673	2	1
15845	40951697	6	6
15846	40951754	1	1
15847	40951771	9	9
15848	40951855	45	37
15849	40952203	214	103
15850	40953537	57	37
15851	40953954	30	26
15852	40954199	3	2
15853	40954230	57	40
15854	40954627	5	5
15855	40954676	45	31
15856	40955015	18	14
15857	40955162	4	4
15858	40955196	2	1
15859	40955217	1	1
15860	40955232	4	4
15861	40955266	1	1
15862	40955281	37	23
15863	40955562	666	68
15864	40958714	1	1
15865	40958730	4	4
15866	40958768	4	4
15867	40958806	4	4
15868	40958844	45	26
15869	40959168	4	4
15870	40959206	4	4
15871	40959244	6	4
15872	40959292	1	1
15873	40959308	1	1
15874	40959324	1	1
15875	40959340	4	4
15876	40959378	34	26
15877	40959640	993	219
15878	40965236	25	19
15879	40965430	15	13
15880	40965559	2	2
15881	40965584	179	123
15882	40966758	33	17
15883	40966992	13	9
15884	40967102	16	16
15885	40967240	9	6
15886	40967316	1	1
15887	40967332	16	10
15888	40967456	1	1
15889	40967472	1	1
15890	40967488	1	1
15891	40967504	20	13
15892	40967656	83	31
15893	40968187	63	44
15894	40968648	50	26
15895	40968998	26	14
15896	40969190	10	10
15897	40969275	1	1
15898	40969291	1	1
15899	40969307	1	1
15900	40969323	2	2
15901	40969348	1	1
15902	40969364	3	2
15903	40969396	46	40
15904	40969740	1	1
15905	40969756	1	1
15906	40969772	1	1
15907	40969788	1	1
15908	40969804	4	3
15909	40969846	136	28
15910	40970611	6	4
15911	40970668	16	6
15912	40970772	68	31
15913	40971223	2	1
15914	40971245	2	1
15915	40971267	26	11
15916	40971439	4	1
15917	40971470	1	1
15918	40971486	33	19
15919	40971736	11	10
15920	40971834	83	63
15921	40972390	1	1
15922	40972406	5	5
15923	40972457	2	2
15924	40972483	82	75
15925	40973065	5	5
15926	40973110	150	76
15927	40974076	8	6
15928	40974145	1	1
15929	40974161	8	3
15930	40974223	4	4
15931	40974267	1	1
15932	40974283	24	12
15933	40974422	1	1
15934	40974438	21	19
15935	40974614	6	4
15936	40974669	2	1
15937	40974690	4	4
15938	40974731	1	1
15939	40974747	54	35
15940	40975144	7	7
15941	40975211	2	1
15942	40975232	11	9
15943	40975327	27	6
15944	40975502	2	2
15945	40975529	1	1
15946	40975545	1	1
15947	40975561	2	1
15948	40975581	1	1
15949	40975597	1	1
15950	40975613	102	65
15951	40976307	79	32
15952	40976791	3	3
15953	40976818	98	49
15954	40977454	66	30
15955	40977884	8	4
15956	40977949	43	30
15957	40978276	9	9
15958	40978355	37	22
15959	40978608	184	8
15960	40979565	19	4
15961	40979671	41	11
15962	40979903	187	99
15963	40981108	92	46
15964	40981728	3	3
15965	40981758	5	4
15966	40981806	8	8
15967	40981875	6	3
15968	40981920	6	3
15969	40981965	171	72
15970	40982961	13	10
15971	40983065	3	3
15972	40983095	20	13
15973	40983245	19	4
15974	40983356	3	3
15975	40983386	6	4
15976	40983439	53	46
15977	40983844	4	4
15978	40983885	8	7
15979	40983958	25	13
15980	40984158	48	31
15981	40984504	11	9
15982	40984599	175	46
15983	40985646	19	4
15984	40985774	84	58
15985	40986362	7	6
15986	40986428	15	13
15987	40986549	103	62
15988	40987221	40	31
15989	40987522	134	33
15990	40988356	30	19
15991	40988578	16	10
15992	40988704	18	15
15993	40988848	27	17
15994	40989038	6	3
15995	40989083	183	94
15996	40990320	379	170
15997	40992725	164	101
15998	40993857	104	65
15999	40994569	423	113
16000	40997234	25	25
16001	40997434	50	20
16002	40997783	53	33
16003	40998185	6	6
16004	40998242	23	15
16005	40998424	63	20
16006	40998883	109	59
16007	40999650	27	15
16008	40999853	126	49
16009	41000733	13	9
16010	41000841	40	27
16011	41001150	3	3
16012	41001183	3	3
16013	41001216	1796	127
16014	41010140	8	7
16015	41010211	29	20
16016	41010439	154	72
16017	41011426	8	6
16018	41011493	57	30
16019	41011876	42	21
16020	41012189	101	29
16021	41012883	3	3
16022	41012916	5	5
16023	41012967	353	17
16024	41014898	90	35
16025	41015471	26	16
16026	41015674	35	28
16027	41015930	5	4
16028	41015978	64	40
16029	41016438	3	3
16030	41016471	3	3
16031	41016504	3	3
16032	41016537	59	33
16033	41016936	11	10
16034	41017037	436	167
16035	41019646	50	19
16036	41019974	28	21
16037	41020185	25	19
16038	41020391	7	6
16039	41020454	68	32
16040	41020942	15	6
16041	41021047	4	4
16042	41021090	166	66
16043	41022141	40	15
16044	41022417	3	3
16045	41022450	3	3
16046	41022483	68	28
16047	41022985	10	8
16048	41023077	22	13
16049	41023249	58	44
16050	41023683	15	7
16051	41023790	22	22
16052	41023967	9	9
16053	41024049	114	91
16054	41024839	17	11
16055	41024973	11	10
16056	41025066	22	17
16057	41025242	59	39
16058	41025652	28	21
16059	41025872	18	17
16060	41026026	14	10
16061	41026143	4	4
16062	41026186	122	25
16063	41027012	29	21
16064	41027241	249	129
16065	41028861	6	5
16066	41028917	3	3
16067	41028950	3	3
16068	41028983	6	5
16069	41029045	28	21
16070	41029266	189	24
16071	41030333	2	2
16072	41030355	2	2
16073	41030378	2	2
16074	41030401	7	7
16075	41030464	2	2
16076	41030487	2	2
16077	41030510	2	2
16078	41030533	2	2
16079	41030556	2	2
16080	41030579	3	3
16081	41030611	81	51
16082	41031179	2	1
16083	41031200	47	41
16084	41031570	119	54
16085	41032403	26	19
16086	41032618	27	19
16087	41032837	114	12
16088	41033476	9	9
16089	41033562	50	44
16090	41033937	96	67
16091	41034575	4	4
16092	41034616	302	83
16093	41036474	16	14
16094	41036609	1	1
16095	41036625	13	13
16096	41036730	11	11
16097	41036827	1	1
16098	41036843	1	1
16099	41036859	2	2
16100	41036886	1	1
16101	41036902	16	8
16102	41037013	859	192
16103	41041900	20	8
16104	41042040	3	2
16105	41042073	1	1
16106	41042089	1	1
16107	41042105	7	6
16108	41042172	143	40
16109	41043063	26	11
16110	41043245	151	96
16111	41044281	30	15
16112	41044494	19	14
16113	41044641	7	7
16114	41044707	18	10
16115	41044849	36	34
16116	41045101	48	33
16117	41045479	107	23
16118	41046165	153	83
16119	41047154	138	88
16120	41048072	41	18
16121	41048372	20	6
16122	41048524	5	4
16123	41048571	71	20
16124	41049012	5	4
16125	41049062	11	11
16126	41049164	1	1
16127	41049181	2	2
16128	41049207	2	2
16129	41049233	2	2
16130	41049259	2	2
16131	41049285	2	2
16132	41049311	2	2
16133	41049337	2	2
16134	41049363	7	6
16135	41049423	7	7
16136	41049488	5	4
16137	41049530	2	1
16138	41049551	1	1
16139	41049566	2	2
16140	41049588	1	1
16141	41049603	131	37
16142	41050381	7	7
16143	41050450	6	6
16144	41050507	4	3
16145	41050544	3	3
16146	41050574	2	2
16147	41050598	2	2
16148	41050622	2	2
16149	41050646	2	2
16150	41050670	1	1
16151	41050686	1	1
16152	41050702	261	5
16153	41052152	3	3
16154	41052182	13	9
16155	41052275	9	9
16156	41052348	3	2
16157	41052378	2	2
16158	41052401	82	68
16159	41053006	67	29
16160	41053442	1	1
16161	41053458	2	2
16162	41053482	1	1
16163	41053498	1	1
16164	41053514	1	1
16165	41053530	1	1
16166	41053546	1	1
16167	41053562	1	1
16168	41053578	1	1
16169	41053594	1	1
16170	41053610	1	1
16171	41053626	1	1
16172	41053642	1	1
16173	41053658	10	6
16174	41053744	125	72
16175	41054569	101	37
16176	41055162	24	20
16177	41055350	118	97
16178	41056199	64	46
16179	41056673	2	2
16180	41056700	1	1
16181	41056716	183	38
16182	41057869	238	50
16183	41059343	1	1
16184	41059359	67	31
16185	41059788	70	52
16186	41060309	41	38
16187	41060634	30	17
16188	41060868	43	37
16189	41061193	26	18
16190	41061400	75	44
16191	41061959	451	57
16192	41064434	10	8
16193	41064527	75	20
16194	41064999	131	71
16195	41065869	29	14
16196	41066082	16	7
16197	41066204	1	1
16198	41066221	32	15
16199	41066446	1	1
16200	41066463	5	2
16201	41066503	50	29
16202	41066840	5	2
16203	41066883	6	3
16204	41066932	11	10
16205	41067032	1	1
16206	41067048	4	3
16207	41067089	785	11
16208	41070552	1	1
16209	41070568	27	14
16210	41070769	5	2
16211	41070812	8	3
16212	41070879	6	6
16213	41070938	28	20
16214	41071137	24	22
16215	41071337	39	34
16216	41071644	95	61
16217	41072315	445	86
16218	41074557	2	2
16219	41074582	8	8
16220	41074650	6	1
16221	41074692	7	5
16222	41074755	10	10
16223	41074845	10	7
16224	41074931	3	3
16225	41074966	2	2
16226	41074992	8	5
16227	41075058	117	20
16228	41075729	14	7
16229	41075837	3	1
16230	41075866	28	16
16231	41076085	262	133
16232	41077753	52	46
16233	41078121	19	11
16234	41078277	46	40
16235	41078636	6	5
16236	41078694	3	3
16237	41078729	11	8
16238	41078827	5	5
16239	41078882	76	55
16240	41079427	19	12
16241	41079584	147	101
16242	41080605	88	39
16243	41081181	84	66
16244	41081807	3	3
16245	41081843	30	23
16246	41082082	1	1
16247	41082099	7	4
16248	41082160	2	2
16249	41082186	3	3
16250	41082221	73	41
16251	41082748	3	3
16252	41082783	1	1
16253	41082798	2	1
16254	41082819	1	1
16255	41082835	1	1
16256	41082851	1	1
16257	41082867	1	1
16258	41082883	1	1
16259	41082899	1	1
16260	41082915	1	1
16261	41082931	1	1
16262	41082947	1	1
16263	41082963	1	1
16264	41082979	1	1
16265	41082995	1	1
16266	41083011	1	1
16267	41083027	1	1
16268	41083043	1	1
16269	41083059	1	1
16270	41083075	2	1
16271	41083095	129	44
16272	41083899	102	43
16273	41084506	1	1
16274	41084521	25	15
16275	41084704	6	2
16276	41084751	160	97
16277	41085775	42	28
16278	41086078	19	16
16279	41086241	4	2
16280	41086274	1	1
16281	41086290	1	1
16282	41086306	25	16
16283	41086496	31	23
16284	41086738	1	1
16285	41086754	12	9
16286	41086853	30	14
16287	41087052	87	43
16288	41087632	18	9
16289	41087750	9	9
16290	41087812	9	9
16291	41087874	1	1
16292	41087889	374	133
16293	41090052	4	4
16294	41090093	82	44
16295	41090700	3	3
16296	41090735	99	56
16297	41091405	23	14
16298	41091584	87	48
16299	41092157	2	1
16300	41092179	233	66
16301	41093496	10	9
16302	41093581	48	43
16303	41093962	222	100
16304	41095393	4	4
16305	41095434	6	6
16306	41095490	1	1
16307	41095506	1487	194
16308	41103213	1	1
16309	41103229	1	1
16310	41103245	16	14
16311	41103382	1	1
16312	41103398	147	64
16313	41104357	75	30
16314	41104844	1	1
16315	41104860	16	9
16316	41104981	148	59
16317	41105870	8	8
16318	41105935	1	1
16319	41105951	9	9
16320	41106024	10	10
16321	41106104	9	9
16322	41106177	9	9
16323	41106250	9	9
16324	41106323	9	9
16325	41106396	9	9
16326	41106469	12	9
16327	41106554	7	7
16328	41106612	70	49
16329	41107101	3	3
16330	41107132	8	8
16331	41107202	9	9
16332	41107275	9	9
16333	41107348	10	10
16334	41107428	9	9
16335	41107501	9	9
16336	41107574	9	9
16337	41107647	9	9
16338	41107720	9	9
16339	41107793	9	9
16340	41107866	9	9
16341	41107939	9	9
16342	41108012	9	9
16343	41108085	9	9
16344	41108158	8	8
16345	41108223	1	1
16346	41108239	1	1
16347	41108255	1	1
16348	41108270	71	46
16349	41108757	1	1
16350	41108773	192	111
16351	41109992	97	43
16352	41110596	2	2
16353	41110621	45	34
16354	41110951	9	8
16355	41111035	39	21
16356	41111319	1	1
16357	41111335	5	4
16358	41111380	24	14
16359	41111560	1	1
16360	41111576	29	18
16361	41111798	1	1
16362	41111814	8	7
16363	41111891	2	2
16364	41111915	27	22
16365	41112120	237	85
16366	41113439	1	1
16367	41113455	6	4
16368	41113508	82	66
16369	41114070	2	2
16370	41114096	1	1
16371	41114113	1	1
16372	41114127	1	1
16373	41114142	174	1
16374	41115063	59	2
16375	41115405	177	1
16376	41116341	12	1
16377	41116424	328	10
16378	41118222	27	1
16379	41118394	178	1
16380	41119333	18	17
16381	41119477	19	1
16382	41119599	112	63
16383	41120321	911	14
16384	41124217	231	149
16385	41125709	30	4
16386	41125888	189	137
16387	41127142	1	1
16388	41127159	2	2
16389	41127185	1	1
16390	41127202	8	1
16391	41127262	2	2
16392	41127289	1	1
16393	41127306	17	6
16394	41127434	22	9
16395	41127603	454	156
16396	41130208	50	10
16397	41130538	24	13
16398	41130714	10	8
16399	41130806	24	15
16400	41131000	2	2
16401	41131027	1	1
16402	41131045	27	17
16403	41131259	52	43
16404	41131635	1	1
16405	41131653	205	34
16406	41132903	6	5
16407	41132962	61	26
16408	41133357	530	97
16409	41136033	440	80
16410	41138254	181	102
16411	41139326	1	1
16412	41139341	8	6
16413	41139409	6	6
16414	41139464	1	1
16415	41139479	1	1
16416	41139494	3089	107
16417	41153392	2	1
16418	41153413	3	2
16419	41153443	2	1
16420	41153464	39	33
16421	41153731	32	18
16422	41153959	1	1
16423	41153975	19	12
16424	41154129	21	10
16425	41154276	1	1
16426	41154292	10	10
16427	41154380	114	37
16428	41155022	1	1
16429	41155038	1	1
16430	41155054	1	1
16431	41155070	253	153
16432	41156714	20	20
16433	41156859	1	1
16434	41156875	2	2
16435	41156898	8	5
16436	41156967	581	134
16437	41160287	3	3
16438	41160321	40	31
16439	41160604	17	15
16440	41160746	10	4
16441	41160814	1	1
16442	41160830	95	40
16443	41161445	22	21
16444	41161619	51	25
16445	41161960	76	30
16446	41162430	5	5
16447	41162480	3	3
16448	41162513	16	14
16449	41162650	13	12
16450	41162753	14	14
16451	41162864	3	3
16452	41162896	30	14
16453	41163093	10	10
16454	41163158	8	8
